data,size,algo,buildtime,querytime,params,recall
clip768v2,10M,NSG32,2314.2052524089813,0.96462082862854,"query=(search_L=78,ep=original,threads=64)",0.94679
clip768v2,10M,NSG32,2314.2052524089813,0.5349709987640381,"query=(search_L=41,ep=kmeans,threads=16)",0.91336
clip768v2,10M,NSG32,2314.2052524089813,0.6794464588165283,"query=(search_L=61,ep=kmeans,threads=32)",0.93769
clip768v2,10M,NSG32,2314.2052524089813,0.6267595291137695,"query=(search_L=54,ep=kmeans,threads=16)",0.92982
clip768v2,10M,NSG32,2314.2052524089813,0.5248904228210449,"query=(search_L=42,ep=original,threads=16)",0.91407
clip768v2,10M,NSG32,2314.2052524089813,0.6711685657501221,"query=(search_L=71,ep=original,threads=32)",0.94266
clip768v2,10M,NSG32,2314.2052524089813,0.6036422252655029,"query=(search_L=43,ep=kmeans,threads=16)",0.91649
clip768v2,10M,NSG32,2314.2052524089813,0.806877851486206,"query=(search_L=80,ep=original,threads=16)",0.94769
clip768v2,10M,NSG32,2314.2052524089813,1.0493505001068115,"query=(search_L=68,ep=kmeans,threads=64)",0.94203
clip768v2,10M,NSG32,2314.2052524089813,0.6791975498199463,"query=(search_L=69,ep=original,threads=32)",0.9417
clip768v2,10M,NSG32,2314.2052524089813,1.0496747493743896,"query=(search_L=69,ep=kmeans,threads=64)",0.94268
clip768v2,10M,NSG32,2314.2052524089813,0.7273223400115967,"query=(search_L=75,ep=kmeans,threads=16)",0.94594
clip768v2,10M,NSG32,2314.2052524089813,1.0693464279174805,"query=(search_L=74,ep=kmeans,threads=64)",0.94508
clip768v2,10M,NSG32,2314.2052524089813,1.596639633178711,"query=(search_L=144,ep=kmeans,threads=64)",0.96492
clip768v2,10M,NSG32,2314.2052524089813,0.5777585506439209,"query=(search_L=46,ep=original,threads=16)",0.91992
clip768v2,10M,NSG32,2314.2052524089813,0.7159469127655029,"query=(search_L=47,ep=original,threads=64)",0.92134
clip768v2,10M,NSG32,2314.2052524089813,0.6974325180053711,"query=(search_L=63,ep=original,threads=16)",0.93838
clip768v2,10M,NSG32,2314.2052524089813,0.8153500556945801,"query=(search_L=62,ep=original,threads=64)",0.93757
clip768v2,10M,NSG32,2314.2052524089813,0.5923168659210205,"query=(search_L=40,ep=kmeans,threads=16)",0.91111
clip768v2,10M,NSG32,2314.2052524089813,1.1323814392089844,"query=(search_L=70,ep=kmeans,threads=64)",0.94331
clip768v2,10M,NSG32,2314.2052524089813,0.6653378009796143,"query=(search_L=55,ep=kmeans,threads=32)",0.93101
clip768v2,10M,NSG32,2314.2052524089813,0.657484769821167,"query=(search_L=53,ep=kmeans,threads=16)",0.92872
clip768v2,10M,NSG32,2314.2052524089813,1.1400055885314941,"query=(search_L=80,ep=kmeans,threads=64)",0.94826
clip768v2,10M,NSG32,2314.2052524089813,0.7579915523529053,"query=(search_L=74,ep=kmeans,threads=16)",0.94508
clip768v2,10M,NSG32,2314.2052524089813,0.7069029808044434,"query=(search_L=44,ep=kmeans,threads=32)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,0.6874008178710938,"query=(search_L=62,ep=kmeans,threads=32)",0.93836
clip768v2,10M,NSG32,2314.2052524089813,0.7648491859436035,"query=(search_L=77,ep=kmeans,threads=32)",0.94702
clip768v2,10M,NSG32,2314.2052524089813,0.534308671951294,"query=(search_L=49,ep=original,threads=32)",0.92366
clip768v2,10M,NSG32,2314.2052524089813,1.501997470855713,"query=(search_L=128,ep=kmeans,threads=64)",0.96254
clip768v2,10M,NSG32,2314.2052524089813,0.9406402111053467,"query=(search_L=46,ep=kmeans,threads=64)",0.92078
clip768v2,10M,NSG32,2314.2052524089813,0.9014720916748047,"query=(search_L=44,ep=original,threads=64)",0.91725
clip768v2,10M,NSG32,2314.2052524089813,0.7349848747253418,"query=(search_L=70,ep=original,threads=16)",0.94221
clip768v2,10M,NSG32,2314.2052524089813,1.0556418895721436,"query=(search_L=47,ep=kmeans,threads=64)",0.92216
clip768v2,10M,NSG32,2314.2052524089813,0.7844986915588379,"query=(search_L=78,ep=kmeans,threads=16)",0.94753
clip768v2,10M,NSG32,2314.2052524089813,0.7167613506317139,"query=(search_L=43,ep=original,threads=64)",0.91562
clip768v2,10M,NSG32,2314.2052524089813,1.2193553447723389,"query=(search_L=160,ep=original,threads=32)",0.96765
clip768v2,10M,NSG32,2314.2052524089813,1.0657157897949219,"query=(search_L=128,ep=kmeans,threads=32)",0.96254
clip768v2,10M,NSG32,2314.2052524089813,0.5342252254486084,"query=(search_L=44,ep=kmeans,threads=16)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,0.9762847423553467,"query=(search_L=65,ep=kmeans,threads=64)",0.94005
clip768v2,10M,NSG32,2314.2052524089813,0.7908198833465576,"query=(search_L=80,ep=kmeans,threads=16)",0.94826
clip768v2,10M,NSG32,2314.2052524089813,0.81113600730896,"query=(search_L=58,ep=original,threads=64)",0.93396
clip768v2,10M,NSG32,2314.2052524089813,0.9671247005462646,"query=(search_L=75,ep=original,threads=64)",0.94522
clip768v2,10M,NSG32,2314.2052524089813,1.012904405593872,"query=(search_L=64,ep=kmeans,threads=64)",0.93945
clip768v2,10M,NSG32,2314.2052524089813,1.1079132556915283,"query=(search_L=128,ep=kmeans,threads=16)",0.96254
clip768v2,10M,NSG32,2314.2052524089813,0.8258635997772217,"query=(search_L=77,ep=original,threads=16)",0.94642
clip768v2,10M,NSG32,2314.2052524089813,0.8892397880554199,"query=(search_L=56,ep=kmeans,threads=64)",0.93229
clip768v2,10M,NSG32,2314.2052524089813,0.6387953758239746,"query=(search_L=53,ep=original,threads=16)",0.92824
clip768v2,10M,NSG32,2314.2052524089813,0.92753005027771,"query=(search_L=72,ep=original,threads=64)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.7575564384460449,"query=(search_L=75,ep=original,threads=16)",0.94522
clip768v2,10M,NSG32,2314.2052524089813,0.596907377243042,"query=(search_L=55,ep=kmeans,threads=16)",0.93101
clip768v2,10M,NSG32,2314.2052524089813,0.696711540222168,"query=(search_L=62,ep=original,threads=16)",0.93757
clip768v2,10M,NSG32,2314.2052524089813,0.9185173511505127,"query=(search_L=66,ep=original,threads=64)",0.93977
clip768v2,10M,NSG32,2314.2052524089813,0.7007439136505127,"query=(search_L=62,ep=kmeans,threads=16)",0.93836
clip768v2,10M,NSG32,2314.2052524089813,0.6064884662628174,"query=(search_L=45,ep=kmeans,threads=32)",0.9198
clip768v2,10M,NSG32,2314.2052524089813,0.5214006900787354,"query=(search_L=41,ep=original,threads=32)",0.9124
clip768v2,10M,NSG32,2314.2052524089813,0.5433814525604248,"query=(search_L=46,ep=kmeans,threads=16)",0.92078
clip768v2,10M,NSG32,2314.2052524089813,1.0187382698059082,"query=(search_L=112,ep=kmeans,threads=16)",0.9599
clip768v2,10M,NSG32,2314.2052524089813,0.6247963905334473,"query=(search_L=55,ep=original,threads=16)",0.9305
clip768v2,10M,NSG32,2314.2052524089813,0.8225841522216797,"query=(search_L=54,ep=original,threads=64)",0.92921
clip768v2,10M,NSG32,2314.2052524089813,1.0728468894958496,"query=(search_L=80,ep=original,threads=64)",0.94769
clip768v2,10M,NSG32,2314.2052524089813,1.0103094577789307,"query=(search_L=71,ep=kmeans,threads=64)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.8103747367858887,"query=(search_L=78,ep=original,threads=16)",0.94679
clip768v2,10M,NSG32,2314.2052524089813,0.7143170833587646,"query=(search_L=79,ep=original,threads=32)",0.94711
clip768v2,10M,NSG32,2314.2052524089813,0.9963595867156982,"query=(search_L=62,ep=kmeans,threads=64)",0.93836
clip768v2,10M,NSG32,2314.2052524089813,0.8214960098266602,"query=(search_L=55,ep=original,threads=64)",0.9305
clip768v2,10M,NSG32,2314.2052524089813,0.5335144996643066,"query=(search_L=45,ep=kmeans,threads=16)",0.9198
clip768v2,10M,NSG32,2314.2052524089813,1.1374480724334717,"query=(search_L=128,ep=original,threads=32)",0.96328
clip768v2,10M,NSG32,2314.2052524089813,0.6355230808258057,"query=(search_L=64,ep=original,threads=32)",0.93884
clip768v2,10M,NSG32,2314.2052524089813,0.6614725589752197,"query=(search_L=57,ep=original,threads=16)",0.93269
clip768v2,10M,NSG32,2314.2052524089813,1.082995891571045,"query=(search_L=79,ep=kmeans,threads=64)",0.94787
clip768v2,10M,NSG32,2314.2052524089813,0.9721412658691406,"query=(search_L=112,ep=original,threads=16)",0.95981
clip768v2,10M,NSG32,2314.2052524089813,1.2435550689697266,"query=(search_L=112,ep=original,threads=64)",0.95981
clip768v2,10M,NSG32,2314.2052524089813,0.5718998908996582,"query=(search_L=55,ep=original,threads=32)",0.9305
clip768v2,10M,NSG32,2314.2052524089813,1.0055022239685059,"query=(search_L=40,ep=kmeans,threads=64)",0.91111
clip768v2,10M,NSG32,2314.2052524089813,0.7349779605865479,"query=(search_L=72,ep=original,threads=16)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.8260211944580078,"query=(search_L=79,ep=kmeans,threads=16)",0.94787
clip768v2,10M,NSG32,2314.2052524089813,0.5839033126831055,"query=(search_L=44,ep=original,threads=16)",0.91725
clip768v2,10M,NSG32,2314.2052524089813,0.9980552196502686,"query=(search_L=77,ep=original,threads=64)",0.94642
clip768v2,10M,NSG32,2314.2052524089813,0.5775597095489502,"query=(search_L=48,ep=original,threads=16)",0.92239
clip768v2,10M,NSG32,2314.2052524089813,0.5578477382659912,"query=(search_L=53,ep=original,threads=32)",0.92824
clip768v2,10M,NSG32,2314.2052524089813,0.8682544231414795,"query=(search_L=65,ep=original,threads=64)",0.93944
clip768v2,10M,NSG32,2314.2052524089813,0.6153380870819092,"query=(search_L=52,ep=original,threads=16)",0.92772
clip768v2,10M,NSG32,2314.2052524089813,0.5135078430175781,"query=(search_L=41,ep=original,threads=16)",0.9124
clip768v2,10M,NSG32,2314.2052524089813,0.7494714260101318,"query=(search_L=69,ep=kmeans,threads=32)",0.94268
clip768v2,10M,NSG32,2314.2052524089813,0.5843234062194824,"query=(search_L=51,ep=kmeans,threads=16)",0.92708
clip768v2,10M,NSG32,2314.2052524089813,0.8506262302398682,"query=(search_L=64,ep=original,threads=64)",0.93884
clip768v2,10M,NSG32,2314.2052524089813,0.7214024066925049,"query=(search_L=68,ep=kmeans,threads=32)",0.94203
clip768v2,10M,NSG32,2314.2052524089813,0.8102526664733887,"query=(search_L=41,ep=kmeans,threads=64)",0.91336
clip768v2,10M,NSG32,2314.2052524089813,0.7278213500976562,"query=(search_L=74,ep=original,threads=16)",0.9445
clip768v2,10M,NSG32,2314.2052524089813,0.8788645267486572,"query=(search_L=66,ep=original,threads=32)",0.93977
clip768v2,10M,NSG32,2314.2052524089813,0.626392126083374,"query=(search_L=56,ep=kmeans,threads=16)",0.93229
clip768v2,10M,NSG32,2314.2052524089813,0.6867482662200928,"query=(search_L=42,ep=original,threads=64)",0.91407
clip768v2,10M,NSG32,2314.2052524089813,0.7490174770355225,"query=(search_L=73,ep=kmeans,threads=32)",0.94456
clip768v2,10M,NSG32,2314.2052524089813,0.6313152313232422,"query=(search_L=61,ep=original,threads=16)",0.93683
clip768v2,10M,NSG32,2314.2052524089813,0.8262801170349121,"query=(search_L=56,ep=original,threads=64)",0.93154
clip768v2,10M,NSG32,2314.2052524089813,0.8074190616607666,"query=(search_L=59,ep=original,threads=64)",0.93477
clip768v2,10M,NSG32,2314.2052524089813,0.5946507453918457,"query=(search_L=47,ep=kmeans,threads=16)",0.92216
clip768v2,10M,NSG32,2314.2052524089813,0.7907299995422363,"query=(search_L=76,ep=kmeans,threads=16)",0.94661
clip768v2,10M,NSG32,2314.2052524089813,1.0688354969024658,"query=(search_L=67,ep=kmeans,threads=64)",0.9415
clip768v2,10M,NSG32,2314.2052524089813,0.6173388957977295,"query=(search_L=42,ep=kmeans,threads=32)",0.9146
clip768v2,10M,NSG32,2314.2052524089813,0.5301439762115479,"query=(search_L=40,ep=original,threads=32)",0.91073
clip768v2,10M,NSG32,2314.2052524089813,0.7104654312133789,"query=(search_L=52,ep=original,threads=64)",0.92772
clip768v2,10M,NSG32,2314.2052524089813,0.7323462963104248,"query=(search_L=71,ep=kmeans,threads=16)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.8921706676483154,"query=(search_L=70,ep=original,threads=64)",0.94221
clip768v2,10M,NSG32,2314.2052524089813,0.6293087005615234,"query=(search_L=63,ep=original,threads=32)",0.93838
clip768v2,10M,NSG32,2314.2052524089813,0.49815917015075684,"query=(search_L=43,ep=original,threads=32)",0.91562
clip768v2,10M,NSG32,2314.2052524089813,0.7516617774963379,"query=(search_L=48,ep=original,threads=64)",0.92239
clip768v2,10M,NSG32,2314.2052524089813,0.8858106136322021,"query=(search_L=96,ep=kmeans,threads=32)",0.95493
clip768v2,10M,NSG32,2314.2052524089813,0.7210302352905273,"query=(search_L=69,ep=kmeans,threads=16)",0.94268
clip768v2,10M,NSG32,2314.2052524089813,0.7164690494537354,"query=(search_L=65,ep=kmeans,threads=32)",0.94005
clip768v2,10M,NSG32,2314.2052524089813,0.966015100479126,"query=(search_L=76,ep=original,threads=32)",0.94598
clip768v2,10M,NSG32,2314.2052524089813,0.9539835453033447,"query=(search_L=60,ep=original,threads=32)",0.93572
clip768v2,10M,NSG32,2314.2052524089813,0.7630002498626709,"query=(search_L=76,ep=original,threads=16)",0.94598
clip768v2,10M,NSG32,2314.2052524089813,0.8469042778015137,"query=(search_L=43,ep=kmeans,threads=64)",0.91649
clip768v2,10M,NSG32,2314.2052524089813,0.5910422801971436,"query=(search_L=57,ep=original,threads=32)",0.93269
clip768v2,10M,NSG32,2314.2052524089813,0.8793308734893799,"query=(search_L=44,ep=kmeans,threads=64)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,0.9332494735717773,"query=(search_L=71,ep=original,threads=64)",0.94266
clip768v2,10M,NSG32,2314.2052524089813,0.6446375846862793,"query=(search_L=59,ep=kmeans,threads=16)",0.9358
clip768v2,10M,NSG32,2314.2052524089813,0.9507665634155273,"query=(search_L=74,ep=original,threads=64)",0.9445
clip768v2,10M,NSG32,2314.2052524089813,0.8584194183349609,"query=(search_L=51,ep=kmeans,threads=64)",0.92708
clip768v2,10M,NSG32,2314.2052524089813,0.7548270225524902,"query=(search_L=75,ep=kmeans,threads=32)",0.94594
clip768v2,10M,NSG32,2314.2052524089813,0.7545614242553711,"query=(search_L=40,ep=kmeans,threads=32)",0.91111
clip768v2,10M,NSG32,2314.2052524089813,0.6932454109191895,"query=(search_L=51,ep=kmeans,threads=32)",0.92708
clip768v2,10M,NSG32,2314.2052524089813,0.7927851676940918,"query=(search_L=57,ep=original,threads=64)",0.93269
clip768v2,10M,NSG32,2314.2052524089813,0.7003004550933838,"query=(search_L=59,ep=kmeans,threads=32)",0.9358
clip768v2,10M,NSG32,2314.2052524089813,0.725945234298706,"query=(search_L=49,ep=original,threads=64)",0.92366
clip768v2,10M,NSG32,2314.2052524089813,1.2821650505065918,"query=(search_L=160,ep=original,threads=16)",0.96765
clip768v2,10M,NSG32,2314.2052524089813,0.6151840686798096,"query=(search_L=47,ep=kmeans,threads=32)",0.92216
clip768v2,10M,NSG32,2314.2052524089813,0.6439628601074219,"query=(search_L=50,ep=kmeans,threads=32)",0.92592
clip768v2,10M,NSG32,2314.2052524089813,0.7136366367340088,"query=(search_L=65,ep=kmeans,threads=16)",0.94005
clip768v2,10M,NSG32,2314.2052524089813,1.1370768547058105,"query=(search_L=66,ep=kmeans,threads=64)",0.94082
clip768v2,10M,NSG32,2314.2052524089813,0.6560845375061035,"query=(search_L=56,ep=kmeans,threads=32)",0.93229
clip768v2,10M,NSG32,2314.2052524089813,0.9446370601654053,"query=(search_L=58,ep=kmeans,threads=64)",0.93484
clip768v2,10M,NSG32,2314.2052524089813,0.6891720294952393,"query=(search_L=74,ep=original,threads=32)",0.9445
clip768v2,10M,NSG32,2314.2052524089813,0.966688871383667,"query=(search_L=76,ep=original,threads=64)",0.94598
clip768v2,10M,NSG32,2314.2052524089813,0.6125085353851318,"query=(search_L=49,ep=kmeans,threads=16)",0.92454
clip768v2,10M,NSG32,2314.2052524089813,0.6962110996246338,"query=(search_L=65,ep=original,threads=16)",0.93944
clip768v2,10M,NSG32,2314.2052524089813,0.5994501113891602,"query=(search_L=56,ep=original,threads=16)",0.93154
clip768v2,10M,NSG32,2314.2052524089813,0.6039011478424072,"query=(search_L=41,ep=kmeans,threads=32)",0.91336
clip768v2,10M,NSG32,2314.2052524089813,0.6404192447662354,"query=(search_L=67,ep=original,threads=32)",0.9405
clip768v2,10M,NSG32,2314.2052524089813,0.7298753261566162,"query=(search_L=46,ep=original,threads=32)",0.91992
clip768v2,10M,NSG32,2314.2052524089813,0.920663595199585,"query=(search_L=57,ep=kmeans,threads=64)",0.9335
clip768v2,10M,NSG32,2314.2052524089813,0.5748133659362793,"query=(search_L=52,ep=original,threads=32)",0.92772
clip768v2,10M,NSG32,2314.2052524089813,0.7528479099273682,"query=(search_L=74,ep=kmeans,threads=32)",0.94508
clip768v2,10M,NSG32,2314.2052524089813,0.7930703163146973,"query=(search_L=54,ep=original,threads=32)",0.92921
clip768v2,10M,NSG32,2314.2052524089813,0.6923601627349854,"query=(search_L=75,ep=original,threads=32)",0.94522
clip768v2,10M,NSG32,2314.2052524089813,0.6974432468414307,"query=(search_L=69,ep=original,threads=16)",0.9417
clip768v2,10M,NSG32,2314.2052524089813,0.5884032249450684,"query=(search_L=51,ep=original,threads=32)",0.92613
clip768v2,10M,NSG32,2314.2052524089813,1.040243148803711,"query=(search_L=72,ep=kmeans,threads=64)",0.94392
clip768v2,10M,NSG32,2314.2052524089813,1.0116658210754395,"query=(search_L=112,ep=kmeans,threads=32)",0.9599
clip768v2,10M,NSG32,2314.2052524089813,0.8831155300140381,"query=(search_L=60,ep=kmeans,threads=32)",0.93679
clip768v2,10M,NSG32,2314.2052524089813,0.9247701168060303,"query=(search_L=59,ep=kmeans,threads=64)",0.9358
clip768v2,10M,NSG32,2314.2052524089813,0.6326174736022949,"query=(search_L=54,ep=original,threads=16)",0.92921
clip768v2,10M,NSG32,2314.2052524089813,0.944206714630127,"query=(search_L=48,ep=kmeans,threads=64)",0.92319
clip768v2,10M,NSG32,2314.2052524089813,1.152111530303955,"query=(search_L=128,ep=original,threads=16)",0.96328
clip768v2,10M,NSG32,2314.2052524089813,1.2531235218048096,"query=(search_L=144,ep=kmeans,threads=16)",0.96492
clip768v2,10M,NSG32,2314.2052524089813,0.981177806854248,"query=(search_L=49,ep=kmeans,threads=64)",0.92454
clip768v2,10M,NSG32,2314.2052524089813,0.7958931922912598,"query=(search_L=80,ep=kmeans,threads=32)",0.94826
clip768v2,10M,NSG32,2314.2052524089813,0.6071405410766602,"query=(search_L=58,ep=original,threads=32)",0.93396
clip768v2,10M,NSG32,2314.2052524089813,0.8802239894866943,"query=(search_L=96,ep=original,threads=16)",0.95456
clip768v2,10M,NSG32,2314.2052524089813,0.9312779903411865,"query=(search_L=52,ep=kmeans,threads=64)",0.92816
clip768v2,10M,NSG32,2314.2052524089813,0.7894866466522217,"query=(search_L=79,ep=original,threads=16)",0.94711
clip768v2,10M,NSG32,2314.2052524089813,0.6926908493041992,"query=(search_L=63,ep=kmeans,threads=32)",0.93908
clip768v2,10M,NSG32,2314.2052524089813,0.8888447284698486,"query=(search_L=50,ep=kmeans,threads=64)",0.92592
clip768v2,10M,NSG32,2314.2052524089813,0.9182596206665039,"query=(search_L=61,ep=original,threads=64)",0.93683
clip768v2,10M,NSG32,2314.2052524089813,0.5343372821807861,"query=(search_L=42,ep=kmeans,threads=16)",0.9146
clip768v2,10M,NSG32,2314.2052524089813,0.5696728229522705,"query=(search_L=45,ep=original,threads=16)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,1.2262015342712402,"query=(search_L=144,ep=original,threads=16)",0.96482
clip768v2,10M,NSG32,2314.2052524089813,0.6301591396331787,"query=(search_L=58,ep=kmeans,threads=16)",0.93484
clip768v2,10M,NSG32,2314.2052524089813,0.6857240200042725,"query=(search_L=52,ep=kmeans,threads=32)",0.92816
clip768v2,10M,NSG32,2314.2052524089813,0.700657844543457,"query=(search_L=45,ep=original,threads=64)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,0.7574996948242188,"query=(search_L=73,ep=kmeans,threads=16)",0.94456
clip768v2,10M,NSG32,2314.2052524089813,0.6259605884552002,"query=(search_L=62,ep=original,threads=32)",0.93757
clip768v2,10M,NSG32,2314.2052524089813,0.7324118614196777,"query=(search_L=71,ep=original,threads=16)",0.94266
clip768v2,10M,NSG32,2314.2052524089813,0.6402254104614258,"query=(search_L=61,ep=original,threads=32)",0.93683
clip768v2,10M,NSG32,2314.2052524089813,0.9458835124969482,"query=(search_L=53,ep=kmeans,threads=64)",0.92872
clip768v2,10M,NSG32,2314.2052524089813,0.7406356334686279,"query=(search_L=72,ep=kmeans,threads=32)",0.94392
clip768v2,10M,NSG32,2314.2052524089813,1.28538179397583,"query=(search_L=160,ep=kmeans,threads=32)",0.96752
clip768v2,10M,NSG32,2314.2052524089813,0.7288215160369873,"query=(search_L=70,ep=kmeans,threads=16)",0.94331
clip768v2,10M,NSG32,2314.2052524089813,1.1544570922851562,"query=(search_L=96,ep=original,threads=64)",0.95456
clip768v2,10M,NSG32,2314.2052524089813,0.7252542972564697,"query=(search_L=46,ep=original,threads=64)",0.91992
clip768v2,10M,NSG32,2314.2052524089813,1.4509451389312744,"query=(search_L=128,ep=original,threads=64)",0.96328
clip768v2,10M,NSG32,2314.2052524089813,0.7469923496246338,"query=(search_L=51,ep=original,threads=64)",0.92613
clip768v2,10M,NSG32,2314.2052524089813,0.6708168983459473,"query=(search_L=54,ep=kmeans,threads=32)",0.92982
clip768v2,10M,NSG32,2314.2052524089813,0.6112661361694336,"query=(search_L=51,ep=original,threads=16)",0.92613
clip768v2,10M,NSG32,2314.2052524089813,0.6620423793792725,"query=(search_L=68,ep=original,threads=32)",0.94128
clip768v2,10M,NSG32,2314.2052524089813,0.6749019622802734,"query=(search_L=58,ep=original,threads=16)",0.93396
clip768v2,10M,NSG32,2314.2052524089813,0.7109870910644531,"query=(search_L=60,ep=original,threads=16)",0.93572
clip768v2,10M,NSG32,2314.2052524089813,0.7388565540313721,"query=(search_L=67,ep=original,threads=16)",0.9405
clip768v2,10M,NSG32,2314.2052524089813,0.7370805740356445,"query=(search_L=50,ep=original,threads=64)",0.92476
clip768v2,10M,NSG32,2314.2052524089813,0.5278558731079102,"query=(search_L=48,ep=original,threads=32)",0.92239
clip768v2,10M,NSG32,2314.2052524089813,0.5613408088684082,"query=(search_L=48,ep=kmeans,threads=16)",0.92319
clip768v2,10M,NSG32,2314.2052524089813,1.3542418479919434,"query=(search_L=160,ep=kmeans,threads=16)",0.96752
clip768v2,10M,NSG32,2314.2052524089813,1.1381111145019531,"query=(search_L=77,ep=kmeans,threads=64)",0.94702
clip768v2,10M,NSG32,2314.2052524089813,0.6355161666870117,"query=(search_L=53,ep=kmeans,threads=32)",0.92872
clip768v2,10M,NSG32,2314.2052524089813,0.5971970558166504,"query=(search_L=50,ep=kmeans,threads=16)",0.92592
clip768v2,10M,NSG32,2314.2052524089813,0.6776411533355713,"query=(search_L=61,ep=kmeans,threads=16)",0.93769
clip768v2,10M,NSG32,2314.2052524089813,0.9564824104309082,"query=(search_L=69,ep=original,threads=64)",0.9417
clip768v2,10M,NSG32,2314.2052524089813,0.5940163135528564,"query=(search_L=43,ep=original,threads=16)",0.91562
clip768v2,10M,NSG32,2314.2052524089813,0.6935203075408936,"query=(search_L=64,ep=kmeans,threads=16)",0.93945
clip768v2,10M,NSG32,2314.2052524089813,0.7115440368652344,"query=(search_L=40,ep=original,threads=64)",0.91073
clip768v2,10M,NSG32,2314.2052524089813,1.3375120162963867,"query=(search_L=112,ep=kmeans,threads=64)",0.9599
clip768v2,10M,NSG32,2314.2052524089813,0.6798663139343262,"query=(search_L=73,ep=original,threads=32)",0.94396
clip768v2,10M,NSG32,2314.2052524089813,1.1461122035980225,"query=(search_L=144,ep=original,threads=32)",0.96482
clip768v2,10M,NSG32,2314.2052524089813,1.065582275390625,"query=(search_L=76,ep=kmeans,threads=64)",0.94661
clip768v2,10M,NSG32,2314.2052524089813,0.7901008129119873,"query=(search_L=79,ep=kmeans,threads=32)",0.94787
clip768v2,10M,NSG32,2314.2052524089813,0.8681252002716064,"query=(search_L=53,ep=original,threads=64)",0.92824
clip768v2,10M,NSG32,2314.2052524089813,0.5832014083862305,"query=(search_L=49,ep=original,threads=16)",0.92366
clip768v2,10M,NSG32,2314.2052524089813,0.7176079750061035,"query=(search_L=64,ep=kmeans,threads=32)",0.93945
clip768v2,10M,NSG32,2314.2052524089813,0.5883615016937256,"query=(search_L=47,ep=original,threads=16)",0.92134
clip768v2,10M,NSG32,2314.2052524089813,0.510340690612793,"query=(search_L=45,ep=original,threads=32)",0.91837
clip768v2,10M,NSG32,2314.2052524089813,1.1950421333312988,"query=(search_L=144,ep=kmeans,threads=32)",0.96492
clip768v2,10M,NSG32,2314.2052524089813,0.5409891605377197,"query=(search_L=40,ep=original,threads=16)",0.91073
clip768v2,10M,NSG32,2314.2052524089813,0.6711149215698242,"query=(search_L=58,ep=kmeans,threads=32)",0.93484
clip768v2,10M,NSG32,2314.2052524089813,1.0216059684753418,"query=(search_L=75,ep=kmeans,threads=64)",0.94594
clip768v2,10M,NSG32,2314.2052524089813,0.695716381072998,"query=(search_L=63,ep=kmeans,threads=16)",0.93908
clip768v2,10M,NSG32,2314.2052524089813,0.887779712677002,"query=(search_L=68,ep=original,threads=64)",0.94128
clip768v2,10M,NSG32,2314.2052524089813,0.7808642387390137,"query=(search_L=77,ep=kmeans,threads=16)",0.94702
clip768v2,10M,NSG32,2314.2052524089813,0.7428393363952637,"query=(search_L=78,ep=original,threads=32)",0.94679
clip768v2,10M,NSG32,2314.2052524089813,0.9880979061126709,"query=(search_L=60,ep=kmeans,threads=64)",0.93679
clip768v2,10M,NSG32,2314.2052524089813,0.9720404148101807,"query=(search_L=79,ep=original,threads=64)",0.94711
clip768v2,10M,NSG32,2314.2052524089813,0.7399718761444092,"query=(search_L=73,ep=original,threads=16)",0.94396
clip768v2,10M,NSG32,2314.2052524089813,0.7327334880828857,"query=(search_L=71,ep=kmeans,threads=32)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.7543725967407227,"query=(search_L=72,ep=kmeans,threads=16)",0.94392
clip768v2,10M,NSG32,2314.2052524089813,0.7414271831512451,"query=(search_L=80,ep=original,threads=32)",0.94769
clip768v2,10M,NSG32,2314.2052524089813,0.6578409671783447,"query=(search_L=60,ep=kmeans,threads=16)",0.93679
clip768v2,10M,NSG32,2314.2052524089813,1.5091509819030762,"query=(search_L=144,ep=original,threads=64)",0.96482
clip768v2,10M,NSG32,2314.2052524089813,0.7700905799865723,"query=(search_L=50,ep=original,threads=32)",0.92476
clip768v2,10M,NSG32,2314.2052524089813,0.7846102714538574,"query=(search_L=76,ep=kmeans,threads=32)",0.94661
clip768v2,10M,NSG32,2314.2052524089813,0.7187292575836182,"query=(search_L=68,ep=original,threads=16)",0.94128
clip768v2,10M,NSG32,2314.2052524089813,0.6787056922912598,"query=(search_L=72,ep=original,threads=32)",0.94344
clip768v2,10M,NSG32,2314.2052524089813,0.8042972087860107,"query=(search_L=78,ep=kmeans,threads=32)",0.94753
clip768v2,10M,NSG32,2314.2052524089813,0.8671557903289795,"query=(search_L=63,ep=original,threads=64)",0.93838
clip768v2,10M,NSG32,2314.2052524089813,0.9423611164093018,"query=(search_L=112,ep=original,threads=32)",0.95981
clip768v2,10M,NSG32,2314.2052524089813,0.7208116054534912,"query=(search_L=66,ep=kmeans,threads=32)",0.94082
